scenario_id,frame_id,timestamp_s,truth_id,type,active,visible_to_detector,source_id,world_north_m,world_east_m,world_up_m
pipeline_b_degraded_link_operator_scene_v1,170,17.000,bike_01,bike,1,1,101,59.450,-10.860,0.000
pipeline_b_degraded_link_operator_scene_v1,170,17.000,cow_01,cow,1,1,301,80.020,29.080,0.000
pipeline_b_degraded_link_operator_scene_v1,170,17.000,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,171,17.100,bike_01,bike,1,1,101,59.535,-10.818,0.000
pipeline_b_degraded_link_operator_scene_v1,171,17.100,cow_01,cow,1,1,301,79.998,29.092,0.000
pipeline_b_degraded_link_operator_scene_v1,171,17.100,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,172,17.200,bike_01,bike,1,1,101,59.620,-10.776,0.000
pipeline_b_degraded_link_operator_scene_v1,172,17.200,cow_01,cow,1,1,301,79.976,29.104,0.000
pipeline_b_degraded_link_operator_scene_v1,172,17.200,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,173,17.300,bike_01,bike,1,1,101,59.705,-10.734,0.000
pipeline_b_degraded_link_operator_scene_v1,173,17.300,cow_01,cow,1,1,301,79.954,29.116,0.000
pipeline_b_degraded_link_operator_scene_v1,173,17.300,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,174,17.400,bike_01,bike,1,1,101,59.790,-10.692,0.000
pipeline_b_degraded_link_operator_scene_v1,174,17.400,cow_01,cow,1,1,301,79.932,29.128,0.000
pipeline_b_degraded_link_operator_scene_v1,174,17.400,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,175,17.500,bike_01,bike,1,1,101,59.875,-10.650,0.000
pipeline_b_degraded_link_operator_scene_v1,175,17.500,cow_01,cow,1,1,301,79.910,29.140,0.000
pipeline_b_degraded_link_operator_scene_v1,175,17.500,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,176,17.600,bike_01,bike,1,1,101,59.960,-10.608,0.000
pipeline_b_degraded_link_operator_scene_v1,176,17.600,cow_01,cow,1,1,301,79.888,29.152,0.000
pipeline_b_degraded_link_operator_scene_v1,176,17.600,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,177,17.700,bike_01,bike,1,1,101,60.045,-10.566,0.000
pipeline_b_degraded_link_operator_scene_v1,177,17.700,cow_01,cow,1,1,301,79.866,29.164,0.000
pipeline_b_degraded_link_operator_scene_v1,177,17.700,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,178,17.800,bike_01,bike,1,1,101,60.130,-10.524,0.000
pipeline_b_degraded_link_operator_scene_v1,178,17.800,cow_01,cow,1,1,301,79.844,29.176,0.000
pipeline_b_degraded_link_operator_scene_v1,178,17.800,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,179,17.900,bike_01,bike,1,1,101,60.215,-10.482,0.000
pipeline_b_degraded_link_operator_scene_v1,179,17.900,cow_01,cow,1,1,301,79.822,29.188,0.000
pipeline_b_degraded_link_operator_scene_v1,179,17.900,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,180,18.000,bike_01,bike,1,0,,60.300,-10.440,0.000
pipeline_b_degraded_link_operator_scene_v1,180,18.000,cow_01,cow,1,1,301,79.800,29.200,0.000
pipeline_b_degraded_link_operator_scene_v1,180,18.000,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,181,18.100,bike_01,bike,1,0,,60.385,-10.398,0.000
pipeline_b_degraded_link_operator_scene_v1,181,18.100,cow_01,cow,1,1,301,79.778,29.212,0.000
pipeline_b_degraded_link_operator_scene_v1,181,18.100,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,182,18.200,bike_01,bike,1,0,,60.470,-10.356,0.000
pipeline_b_degraded_link_operator_scene_v1,182,18.200,cow_01,cow,1,1,301,79.756,29.224,0.000
pipeline_b_degraded_link_operator_scene_v1,182,18.200,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,183,18.300,bike_01,bike,1,0,,60.555,-10.314,0.000
pipeline_b_degraded_link_operator_scene_v1,183,18.300,cow_01,cow,1,1,301,79.734,29.236,0.000
pipeline_b_degraded_link_operator_scene_v1,183,18.300,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,184,18.400,bike_01,bike,1,0,,60.640,-10.272,0.000
pipeline_b_degraded_link_operator_scene_v1,184,18.400,cow_01,cow,1,1,301,79.712,29.248,0.000
pipeline_b_degraded_link_operator_scene_v1,184,18.400,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,185,18.500,bike_01,bike,1,0,,60.725,-10.230,0.000
pipeline_b_degraded_link_operator_scene_v1,185,18.500,cow_01,cow,1,1,301,79.690,29.260,0.000
pipeline_b_degraded_link_operator_scene_v1,185,18.500,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,186,18.600,bike_01,bike,1,0,,60.810,-10.188,0.000
pipeline_b_degraded_link_operator_scene_v1,186,18.600,cow_01,cow,1,1,301,79.668,29.272,0.000
pipeline_b_degraded_link_operator_scene_v1,186,18.600,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,187,18.700,bike_01,bike,1,0,,60.895,-10.146,0.000
pipeline_b_degraded_link_operator_scene_v1,187,18.700,cow_01,cow,1,1,301,79.646,29.284,0.000
pipeline_b_degraded_link_operator_scene_v1,187,18.700,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,188,18.800,bike_01,bike,1,0,,60.980,-10.104,0.000
pipeline_b_degraded_link_operator_scene_v1,188,18.800,cow_01,cow,1,1,301,79.624,29.296,0.000
pipeline_b_degraded_link_operator_scene_v1,188,18.800,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,189,18.900,bike_01,bike,1,0,,61.065,-10.062,0.000
pipeline_b_degraded_link_operator_scene_v1,189,18.900,cow_01,cow,1,1,301,79.602,29.308,0.000
pipeline_b_degraded_link_operator_scene_v1,189,18.900,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,190,19.000,bike_01,bike,1,0,,61.150,-10.020,0.000
pipeline_b_degraded_link_operator_scene_v1,190,19.000,cow_01,cow,1,1,301,79.580,29.320,0.000
pipeline_b_degraded_link_operator_scene_v1,190,19.000,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,191,19.100,bike_01,bike,1,0,,61.235,-9.978,0.000
pipeline_b_degraded_link_operator_scene_v1,191,19.100,cow_01,cow,1,1,301,79.558,29.332,0.000
pipeline_b_degraded_link_operator_scene_v1,191,19.100,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,192,19.200,bike_01,bike,1,0,,61.320,-9.936,0.000
pipeline_b_degraded_link_operator_scene_v1,192,19.200,cow_01,cow,1,1,301,79.536,29.344,0.000
pipeline_b_degraded_link_operator_scene_v1,192,19.200,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,193,19.300,bike_01,bike,1,0,,61.405,-9.894,0.000
pipeline_b_degraded_link_operator_scene_v1,193,19.300,cow_01,cow,1,1,301,79.514,29.356,0.000
pipeline_b_degraded_link_operator_scene_v1,193,19.300,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,194,19.400,bike_01,bike,1,0,,61.490,-9.852,0.000
pipeline_b_degraded_link_operator_scene_v1,194,19.400,cow_01,cow,1,1,301,79.492,29.368,0.000
pipeline_b_degraded_link_operator_scene_v1,194,19.400,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,195,19.500,bike_01,bike,1,0,,61.575,-9.810,0.000
pipeline_b_degraded_link_operator_scene_v1,195,19.500,cow_01,cow,1,1,301,79.470,29.380,0.000
pipeline_b_degraded_link_operator_scene_v1,195,19.500,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,196,19.600,bike_01,bike,1,0,,61.660,-9.768,0.000
pipeline_b_degraded_link_operator_scene_v1,196,19.600,cow_01,cow,1,1,301,79.448,29.392,0.000
pipeline_b_degraded_link_operator_scene_v1,196,19.600,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,197,19.700,bike_01,bike,1,0,,61.745,-9.726,0.000
pipeline_b_degraded_link_operator_scene_v1,197,19.700,cow_01,cow,1,1,301,79.426,29.404,0.000
pipeline_b_degraded_link_operator_scene_v1,197,19.700,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,198,19.800,bike_01,bike,1,0,,61.830,-9.684,0.000
pipeline_b_degraded_link_operator_scene_v1,198,19.800,cow_01,cow,1,1,301,79.404,29.416,0.000
pipeline_b_degraded_link_operator_scene_v1,198,19.800,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,199,19.900,bike_01,bike,1,0,,61.915,-9.642,0.000
pipeline_b_degraded_link_operator_scene_v1,199,19.900,cow_01,cow,1,1,301,79.382,29.428,0.000
pipeline_b_degraded_link_operator_scene_v1,199,19.900,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,200,20.000,bike_01,bike,1,0,,62.000,-9.600,0.000
pipeline_b_degraded_link_operator_scene_v1,200,20.000,cow_01,cow,1,1,301,79.360,29.440,0.000
pipeline_b_degraded_link_operator_scene_v1,200,20.000,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,201,20.100,bike_01,bike,1,0,,62.085,-9.558,0.000
pipeline_b_degraded_link_operator_scene_v1,201,20.100,cow_01,cow,1,1,301,79.338,29.452,0.000
pipeline_b_degraded_link_operator_scene_v1,201,20.100,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,202,20.200,bike_01,bike,1,0,,62.170,-9.516,0.000
pipeline_b_degraded_link_operator_scene_v1,202,20.200,cow_01,cow,1,1,301,79.316,29.464,0.000
pipeline_b_degraded_link_operator_scene_v1,202,20.200,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,203,20.300,bike_01,bike,1,0,,62.255,-9.474,0.000
pipeline_b_degraded_link_operator_scene_v1,203,20.300,cow_01,cow,1,1,301,79.294,29.476,0.000
pipeline_b_degraded_link_operator_scene_v1,203,20.300,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,204,20.400,bike_01,bike,1,0,,62.340,-9.432,0.000
pipeline_b_degraded_link_operator_scene_v1,204,20.400,cow_01,cow,1,1,301,79.272,29.488,0.000
pipeline_b_degraded_link_operator_scene_v1,204,20.400,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,205,20.500,bike_01,bike,1,0,,62.425,-9.390,0.000
pipeline_b_degraded_link_operator_scene_v1,205,20.500,cow_01,cow,1,1,301,79.250,29.500,0.000
pipeline_b_degraded_link_operator_scene_v1,205,20.500,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,206,20.600,bike_01,bike,1,0,,62.510,-9.348,0.000
pipeline_b_degraded_link_operator_scene_v1,206,20.600,cow_01,cow,1,1,301,79.228,29.512,0.000
pipeline_b_degraded_link_operator_scene_v1,206,20.600,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,207,20.700,bike_01,bike,1,0,,62.595,-9.306,0.000
pipeline_b_degraded_link_operator_scene_v1,207,20.700,cow_01,cow,1,1,301,79.206,29.524,0.000
pipeline_b_degraded_link_operator_scene_v1,207,20.700,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,208,20.800,bike_01,bike,1,0,,62.680,-9.264,0.000
pipeline_b_degraded_link_operator_scene_v1,208,20.800,cow_01,cow,1,1,301,79.184,29.536,0.000
pipeline_b_degraded_link_operator_scene_v1,208,20.800,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,209,20.900,bike_01,bike,1,0,,62.765,-9.222,0.000
pipeline_b_degraded_link_operator_scene_v1,209,20.900,cow_01,cow,1,1,301,79.162,29.548,0.000
pipeline_b_degraded_link_operator_scene_v1,209,20.900,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,210,21.000,bike_01,bike,1,0,,62.850,-9.180,0.000
pipeline_b_degraded_link_operator_scene_v1,210,21.000,cow_01,cow,1,1,301,79.140,29.560,0.000
pipeline_b_degraded_link_operator_scene_v1,210,21.000,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,211,21.100,bike_01,bike,1,0,,62.935,-9.138,0.000
pipeline_b_degraded_link_operator_scene_v1,211,21.100,cow_01,cow,1,1,301,79.118,29.572,0.000
pipeline_b_degraded_link_operator_scene_v1,211,21.100,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,212,21.200,bike_01,bike,1,0,,63.020,-9.096,0.000
pipeline_b_degraded_link_operator_scene_v1,212,21.200,cow_01,cow,1,1,301,79.096,29.584,0.000
pipeline_b_degraded_link_operator_scene_v1,212,21.200,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,213,21.300,bike_01,bike,1,0,,63.105,-9.054,0.000
pipeline_b_degraded_link_operator_scene_v1,213,21.300,cow_01,cow,1,1,301,79.074,29.596,0.000
pipeline_b_degraded_link_operator_scene_v1,213,21.300,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,214,21.400,bike_01,bike,1,0,,63.190,-9.012,0.000
pipeline_b_degraded_link_operator_scene_v1,214,21.400,cow_01,cow,1,1,301,79.052,29.608,0.000
pipeline_b_degraded_link_operator_scene_v1,214,21.400,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,215,21.500,bike_01,bike,1,0,,63.275,-8.970,0.000
pipeline_b_degraded_link_operator_scene_v1,215,21.500,cow_01,cow,1,1,301,79.030,29.620,0.000
pipeline_b_degraded_link_operator_scene_v1,215,21.500,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,216,21.600,bike_01,bike,1,0,,63.360,-8.928,0.000
pipeline_b_degraded_link_operator_scene_v1,216,21.600,cow_01,cow,1,1,301,79.008,29.632,0.000
pipeline_b_degraded_link_operator_scene_v1,216,21.600,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,217,21.700,bike_01,bike,1,0,,63.445,-8.886,0.000
pipeline_b_degraded_link_operator_scene_v1,217,21.700,cow_01,cow,1,1,301,78.986,29.644,0.000
pipeline_b_degraded_link_operator_scene_v1,217,21.700,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,218,21.800,bike_01,bike,1,0,,63.530,-8.844,0.000
pipeline_b_degraded_link_operator_scene_v1,218,21.800,cow_01,cow,1,1,301,78.964,29.656,0.000
pipeline_b_degraded_link_operator_scene_v1,218,21.800,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,219,21.900,bike_01,bike,1,0,,63.615,-8.802,0.000
pipeline_b_degraded_link_operator_scene_v1,219,21.900,cow_01,cow,1,1,301,78.942,29.668,0.000
pipeline_b_degraded_link_operator_scene_v1,219,21.900,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,220,22.000,bike_01,bike,1,1,101,63.700,-8.760,0.000
pipeline_b_degraded_link_operator_scene_v1,220,22.000,cow_01,cow,1,1,301,78.920,29.680,0.000
pipeline_b_degraded_link_operator_scene_v1,220,22.000,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,221,22.100,bike_01,bike,1,1,101,63.785,-8.718,0.000
pipeline_b_degraded_link_operator_scene_v1,221,22.100,cow_01,cow,1,1,301,78.898,29.692,0.000
pipeline_b_degraded_link_operator_scene_v1,221,22.100,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,222,22.200,bike_01,bike,1,1,101,63.870,-8.676,0.000
pipeline_b_degraded_link_operator_scene_v1,222,22.200,cow_01,cow,1,1,301,78.876,29.704,0.000
pipeline_b_degraded_link_operator_scene_v1,222,22.200,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,223,22.300,bike_01,bike,1,1,101,63.955,-8.634,0.000
pipeline_b_degraded_link_operator_scene_v1,223,22.300,cow_01,cow,1,1,301,78.854,29.716,0.000
pipeline_b_degraded_link_operator_scene_v1,223,22.300,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,224,22.400,bike_01,bike,1,1,101,64.040,-8.592,0.000
pipeline_b_degraded_link_operator_scene_v1,224,22.400,cow_01,cow,1,1,301,78.832,29.728,0.000
pipeline_b_degraded_link_operator_scene_v1,224,22.400,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,225,22.500,bike_01,bike,1,1,101,64.125,-8.550,0.000
pipeline_b_degraded_link_operator_scene_v1,225,22.500,cow_01,cow,1,1,301,78.810,29.740,0.000
pipeline_b_degraded_link_operator_scene_v1,225,22.500,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,226,22.600,bike_01,bike,1,1,101,64.210,-8.508,0.000
pipeline_b_degraded_link_operator_scene_v1,226,22.600,cow_01,cow,1,1,301,78.788,29.752,0.000
pipeline_b_degraded_link_operator_scene_v1,226,22.600,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,227,22.700,bike_01,bike,1,1,101,64.295,-8.466,0.000
pipeline_b_degraded_link_operator_scene_v1,227,22.700,cow_01,cow,1,1,301,78.766,29.764,0.000
pipeline_b_degraded_link_operator_scene_v1,227,22.700,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,228,22.800,bike_01,bike,1,1,101,64.380,-8.424,0.000
pipeline_b_degraded_link_operator_scene_v1,228,22.800,cow_01,cow,1,1,301,78.744,29.776,0.000
pipeline_b_degraded_link_operator_scene_v1,228,22.800,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,229,22.900,bike_01,bike,1,1,101,64.465,-8.382,0.000
pipeline_b_degraded_link_operator_scene_v1,229,22.900,cow_01,cow,1,1,301,78.722,29.788,0.000
pipeline_b_degraded_link_operator_scene_v1,229,22.900,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,230,23.000,bike_01,bike,1,1,101,64.550,-8.340,0.000
pipeline_b_degraded_link_operator_scene_v1,230,23.000,cow_01,cow,1,1,301,78.700,29.800,0.000
pipeline_b_degraded_link_operator_scene_v1,230,23.000,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,231,23.100,bike_01,bike,1,1,101,64.635,-8.298,0.000
pipeline_b_degraded_link_operator_scene_v1,231,23.100,cow_01,cow,1,1,301,78.678,29.812,0.000
pipeline_b_degraded_link_operator_scene_v1,231,23.100,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,232,23.200,bike_01,bike,1,1,101,64.720,-8.256,0.000
pipeline_b_degraded_link_operator_scene_v1,232,23.200,cow_01,cow,1,1,301,78.656,29.824,0.000
pipeline_b_degraded_link_operator_scene_v1,232,23.200,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,233,23.300,bike_01,bike,1,1,101,64.805,-8.214,0.000
pipeline_b_degraded_link_operator_scene_v1,233,23.300,cow_01,cow,1,1,301,78.634,29.836,0.000
pipeline_b_degraded_link_operator_scene_v1,233,23.300,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,234,23.400,bike_01,bike,1,1,101,64.890,-8.172,0.000
pipeline_b_degraded_link_operator_scene_v1,234,23.400,cow_01,cow,1,1,301,78.612,29.848,0.000
pipeline_b_degraded_link_operator_scene_v1,234,23.400,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,235,23.500,bike_01,bike,1,1,101,64.975,-8.130,0.000
pipeline_b_degraded_link_operator_scene_v1,235,23.500,cow_01,cow,1,1,301,78.590,29.860,0.000
pipeline_b_degraded_link_operator_scene_v1,235,23.500,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,236,23.600,bike_01,bike,1,1,101,65.060,-8.088,0.000
pipeline_b_degraded_link_operator_scene_v1,236,23.600,cow_01,cow,1,1,301,78.568,29.872,0.000
pipeline_b_degraded_link_operator_scene_v1,236,23.600,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,237,23.700,bike_01,bike,1,1,101,65.145,-8.046,0.000
pipeline_b_degraded_link_operator_scene_v1,237,23.700,cow_01,cow,1,1,301,78.546,29.884,0.000
pipeline_b_degraded_link_operator_scene_v1,237,23.700,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,238,23.800,bike_01,bike,1,1,101,65.230,-8.004,0.000
pipeline_b_degraded_link_operator_scene_v1,238,23.800,cow_01,cow,1,1,301,78.524,29.896,0.000
pipeline_b_degraded_link_operator_scene_v1,238,23.800,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,239,23.900,bike_01,bike,1,1,101,65.315,-7.962,0.000
pipeline_b_degraded_link_operator_scene_v1,239,23.900,cow_01,cow,1,1,301,78.502,29.908,0.000
pipeline_b_degraded_link_operator_scene_v1,239,23.900,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,240,24.000,bike_01,bike,1,1,101,65.400,-7.920,0.000
pipeline_b_degraded_link_operator_scene_v1,240,24.000,cow_01,cow,1,1,301,78.480,29.920,0.000
pipeline_b_degraded_link_operator_scene_v1,240,24.000,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,241,24.100,bike_01,bike,1,1,101,65.485,-7.878,0.000
pipeline_b_degraded_link_operator_scene_v1,241,24.100,cow_01,cow,1,1,301,78.458,29.932,0.000
pipeline_b_degraded_link_operator_scene_v1,241,24.100,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,242,24.200,bike_01,bike,1,1,101,65.570,-7.836,0.000
pipeline_b_degraded_link_operator_scene_v1,242,24.200,cow_01,cow,1,1,301,78.436,29.944,0.000
pipeline_b_degraded_link_operator_scene_v1,242,24.200,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,243,24.300,bike_01,bike,1,1,101,65.655,-7.794,0.000
pipeline_b_degraded_link_operator_scene_v1,243,24.300,cow_01,cow,1,1,301,78.414,29.956,0.000
pipeline_b_degraded_link_operator_scene_v1,243,24.300,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,244,24.400,bike_01,bike,1,1,101,65.740,-7.752,0.000
pipeline_b_degraded_link_operator_scene_v1,244,24.400,cow_01,cow,1,1,301,78.392,29.968,0.000
pipeline_b_degraded_link_operator_scene_v1,244,24.400,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,245,24.500,bike_01,bike,1,1,101,65.825,-7.710,0.000
pipeline_b_degraded_link_operator_scene_v1,245,24.500,cow_01,cow,1,1,301,78.370,29.980,0.000
pipeline_b_degraded_link_operator_scene_v1,245,24.500,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,246,24.600,bike_01,bike,1,1,101,65.910,-7.668,0.000
pipeline_b_degraded_link_operator_scene_v1,246,24.600,cow_01,cow,1,1,301,78.348,29.992,0.000
pipeline_b_degraded_link_operator_scene_v1,246,24.600,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,247,24.700,bike_01,bike,1,1,101,65.995,-7.626,0.000
pipeline_b_degraded_link_operator_scene_v1,247,24.700,cow_01,cow,1,1,301,78.326,30.004,0.000
pipeline_b_degraded_link_operator_scene_v1,247,24.700,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,248,24.800,bike_01,bike,1,1,101,66.080,-7.584,0.000
pipeline_b_degraded_link_operator_scene_v1,248,24.800,cow_01,cow,1,1,301,78.304,30.016,0.000
pipeline_b_degraded_link_operator_scene_v1,248,24.800,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,249,24.900,bike_01,bike,1,1,101,66.165,-7.542,0.000
pipeline_b_degraded_link_operator_scene_v1,249,24.900,cow_01,cow,1,1,301,78.282,30.028,0.000
pipeline_b_degraded_link_operator_scene_v1,249,24.900,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,250,25.000,bike_01,bike,1,1,101,66.250,-7.500,0.000
pipeline_b_degraded_link_operator_scene_v1,250,25.000,cow_01,cow,1,1,301,78.260,30.040,0.000
pipeline_b_degraded_link_operator_scene_v1,250,25.000,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,251,25.100,bike_01,bike,1,1,101,66.335,-7.458,0.000
pipeline_b_degraded_link_operator_scene_v1,251,25.100,cow_01,cow,1,1,301,78.238,30.052,0.000
pipeline_b_degraded_link_operator_scene_v1,251,25.100,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,252,25.200,bike_01,bike,1,1,101,66.420,-7.416,0.000
pipeline_b_degraded_link_operator_scene_v1,252,25.200,cow_01,cow,1,1,301,78.216,30.064,0.000
pipeline_b_degraded_link_operator_scene_v1,252,25.200,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,253,25.300,bike_01,bike,1,1,101,66.505,-7.374,0.000
pipeline_b_degraded_link_operator_scene_v1,253,25.300,cow_01,cow,1,1,301,78.194,30.076,0.000
pipeline_b_degraded_link_operator_scene_v1,253,25.300,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,254,25.400,bike_01,bike,1,1,101,66.590,-7.332,0.000
pipeline_b_degraded_link_operator_scene_v1,254,25.400,cow_01,cow,1,1,301,78.172,30.088,0.000
pipeline_b_degraded_link_operator_scene_v1,254,25.400,tower_01,tower,1,1,501,112.000,-42.000,18.000
